F	M	total	prop_M
579.0	0.0	579.0	0.0
1036.0	0.0	1036.0	0.0
5.0	7326.0	7331.0	0.999317964807
78.0	0.0	78.0	0.0
168123.0	26.0	168149.0	0.000154624767319
184.0	0.0	184.0	0.0
0.0	623.0	623.0	1.0
28.0	104729.0	104757.0	0.999732714759
0.0	56.0	56.0	1.0
614.0	0.0	614.0	0.0
102.0	0.0	102.0	0.0
0.0	187.0	187.0	1.0
0.0	11.0	11.0	1.0
0.0	3318.0	3318.0	1.0
0.0	25.0	25.0	1.0
22.0	0.0	22.0	0.0
0.0	357.0	357.0	1.0
5.0	0.0	5.0	0.0
15.0	0.0	15.0	0.0
5.0	0.0	5.0	0.0
0.0	10.0	10.0	1.0
0.0	5.0	5.0	1.0
21.0	23130.0	23151.0	0.999092911753
6.0	0.0	6.0	0.0
87.0	0.0	87.0	0.0
21.0	0.0	21.0	0.0
0.0	84.0	84.0	1.0
6567.0	0.0	6567.0	0.0
0.0	2534.0	2534.0	1.0
5.0	0.0	5.0	0.0
0.0	16.0	16.0	1.0
0.0	372.0	372.0	1.0
0.0	366.0	366.0	1.0
0.0	56.0	56.0	1.0
43.0	0.0	43.0	0.0
76.0	0.0	76.0	0.0
40.0	0.0	40.0	0.0
10.0	0.0	10.0	0.0
0.0	10.0	10.0	1.0
5.0	0.0	5.0	0.0
21.0	0.0	21.0	0.0
5.0	0.0	5.0	0.0
49.0	0.0	49.0	0.0
44.0	0.0	44.0	0.0
5.0	0.0	5.0	0.0
0.0	61.0	61.0	1.0
0.0	5.0	5.0	1.0
16.0	0.0	16.0	0.0
0.0	46.0	46.0	1.0
5.0	0.0	5.0	0.0
0.0	185.0	185.0	1.0
0.0	8.0	8.0	1.0
0.0	13.0	13.0	1.0
0.0	13.0	13.0	1.0
0.0	151.0	151.0	1.0
96.0	0.0	96.0	0.0
5.0	0.0	5.0	0.0
0.0	5.0	5.0	1.0
0.0	190.0	190.0	1.0
28114.0	0.0	28114.0	0.0
11.0	0.0	11.0	0.0
296.0	0.0	296.0	0.0
9906.0	0.0	9906.0	0.0
0.0	45.0	45.0	1.0
0.0	732.0	732.0	1.0
0.0	17.0	17.0	1.0
0.0	750.0	750.0	1.0
41.0	0.0	41.0	0.0
0.0	74.0	74.0	1.0
5122.0	0.0	5122.0	0.0
150.0	0.0	150.0	0.0
0.0	1266.0	1266.0	1.0
94.0	0.0	94.0	0.0
0.0	5.0	5.0	1.0
383.0	0.0	383.0	0.0
101.0	0.0	101.0	0.0
0.0	11.0	11.0	1.0
0.0	21.0	21.0	1.0
1649.0	0.0	1649.0	0.0
180259.0	520.0	180779.0	0.0028764402945
10.0	0.0	10.0	0.0
0.0	5.0	5.0	1.0
22.0	0.0	22.0	0.0
28.0	0.0	28.0	0.0
20.0	0.0	20.0	0.0
12.0	0.0	12.0	0.0
5.0	0.0	5.0	0.0
209.0	0.0	209.0	0.0
183.0	0.0	183.0	0.0
29.0	0.0	29.0	0.0
11.0	0.0	11.0	0.0
21.0	0.0	21.0	0.0
101.0	0.0	101.0	0.0
5157.0	0.0	5157.0	0.0
21.0	0.0	21.0	0.0
47.0	0.0	47.0	0.0
26.0	0.0	26.0	0.0
0.0	16.0	16.0	1.0
0.0	11.0	11.0	1.0
0.0	958.0	958.0	1.0
11.0	0.0	11.0	0.0
0.0	26.0	26.0	1.0
0.0	568.0	568.0	1.0
152.0	0.0	152.0	0.0
7.0	0.0	7.0	0.0
57.0	0.0	57.0	0.0
0.0	5.0	5.0	1.0
0.0	54.0	54.0	1.0
0.0	5.0	5.0	1.0
67.0	0.0	67.0	0.0
26.0	0.0	26.0	0.0
425.0	0.0	425.0	0.0
4830.0	0.0	4830.0	0.0
6.0	0.0	6.0	0.0
5.0	0.0	5.0	0.0
7422.0	0.0	7422.0	0.0
5.0	0.0	5.0	0.0
11.0	0.0	11.0	0.0
260.0	0.0	260.0	0.0
0.0	21283.0	21283.0	1.0
0.0	17.0	17.0	1.0
0.0	5.0	5.0	1.0
0.0	350.0	350.0	1.0
10288.0	0.0	10288.0	0.0
5.0	0.0	5.0	0.0
311.0	0.0	311.0	0.0
16.0	0.0	16.0	0.0
0.0	51222.0	51222.0	1.0
0.0	316.0	316.0	1.0
0.0	4609.0	4609.0	1.0
193.0	0.0	193.0	0.0
0.0	11.0	11.0	1.0
71.0	0.0	71.0	0.0
0.0	440.0	440.0	1.0
5.0	0.0	5.0	0.0
0.0	5.0	5.0	1.0
41.0	0.0	41.0	0.0
0.0	381.0	381.0	1.0
0.0	5.0	5.0	1.0
0.0	100.0	100.0	1.0
0.0	3056.0	3056.0	1.0
0.0	144.0	144.0	1.0
11136.0	0.0	11136.0	0.0
45.0	0.0	45.0	0.0
0.0	16583.0	16583.0	1.0
0.0	5.0	5.0	1.0
10.0	0.0	10.0	0.0
0.0	6.0	6.0	1.0
0.0	1476.0	1476.0	1.0
0.0	5.0	5.0	1.0
0.0	38.0	38.0	1.0
0.0	145.0	145.0	1.0
0.0	18.0	18.0	1.0
8696.0	23.0	8719.0	0.00263791719234
81.0	0.0	81.0	0.0
15.0	0.0	15.0	0.0
450.0	0.0	450.0	0.0
10.0	0.0	10.0	0.0
124.0	0.0	124.0	0.0
17.0	0.0	17.0	0.0
5.0	0.0	5.0	0.0
58.0	0.0	58.0	0.0
195.0	0.0	195.0	0.0
0.0	9678.0	9678.0	1.0
5.0	0.0	5.0	0.0
6.0	0.0	6.0	0.0
58.0	0.0	58.0	0.0
192.0	0.0	192.0	0.0
3420.0	0.0	3420.0	0.0
11553.0	0.0	11553.0	0.0
5.0	0.0	5.0	0.0
6.0	0.0	6.0	0.0
16842.0	0.0	16842.0	0.0
0.0	40.0	40.0	1.0
10.0	0.0	10.0	0.0
486.0	0.0	486.0	0.0
205651.0	5.0	205656.0	2.43124440814e-05
6.0	0.0	6.0	0.0
5.0	0.0	5.0	0.0
10.0	0.0	10.0	0.0
0.0	245.0	245.0	1.0
0.0	9.0	9.0	1.0
356.0	0.0	356.0	0.0
23.0	0.0	23.0	0.0
24.0	0.0	24.0	0.0
5.0	0.0	5.0	0.0
31.0	4570.0	4601.0	0.993262334275
0.0	5.0	5.0	1.0
1651.0	0.0	1651.0	0.0
0.0	51.0	51.0	1.0
727.0	0.0	727.0	0.0
47.0	0.0	47.0	0.0
34.0	0.0	34.0	0.0
1973.0	0.0	1973.0	0.0
6.0	0.0	6.0	0.0
81.0	0.0	81.0	0.0
0.0	216.0	216.0	1.0
38.0	0.0	38.0	0.0
0.0	16.0	16.0	1.0
0.0	33.0	33.0	1.0
171.0	0.0	171.0	0.0
236.0	132285.0	132521.0	0.998219150172
0.0	189.0	189.0	1.0
0.0	121.0	121.0	1.0
0.0	2199.0	2199.0	1.0
101.0	0.0	101.0	0.0
0.0	5.0	5.0	1.0
0.0	17.0	17.0	1.0
4997.0	2529952.0	2534949.0	0.998028757186
5.0	0.0	5.0	0.0
18.0	0.0	18.0	0.0
0.0	855.0	855.0	1.0
0.0	63.0	63.0	1.0
74.0	0.0	74.0	0.0
5235.0	0.0	5235.0	0.0
0.0	15.0	15.0	1.0
15.0	3252.0	3267.0	0.995408631772
0.0	535.0	535.0	1.0
0.0	6.0	6.0	1.0
0.0	16.0	16.0	1.0
0.0	78015.0	78015.0	1.0
0.0	15.0	15.0	1.0
0.0	5.0	5.0	1.0
23.0	58274.0	58297.0	0.999605468549
13.0	0.0	13.0	0.0
264.0	13188.0	13452.0	0.980374665477
268.0	217536.0	217804.0	0.998769535913
0.0	6057.0	6057.0	1.0
291.0	0.0	291.0	0.0
74.0	0.0	74.0	0.0
5.0	0.0	5.0	0.0
0.0	10.0	10.0	1.0
0.0	198.0	198.0	1.0
0.0	1459.0	1459.0	1.0
0.0	5.0	5.0	1.0
16.0	0.0	16.0	0.0
20.0	0.0	20.0	0.0
0.0	49.0	49.0	1.0
38.0	0.0	38.0	0.0
5.0	0.0	5.0	0.0
523.0	0.0	523.0	0.0
345.0	0.0	345.0	0.0
0.0	16.0	16.0	1.0
0.0	11.0	11.0	1.0
0.0	68.0	68.0	1.0
0.0	34.0	34.0	1.0
0.0	792.0	792.0	1.0
6.0	8716.0	8722.0	0.999312084384
0.0	6.0	6.0	1.0
5.0	0.0	5.0	0.0
136.0	0.0	136.0	0.0
4582.0	0.0	4582.0	0.0
37.0	0.0	37.0	0.0
0.0	34.0	34.0	1.0
3777.0	17.0	3794.0	0.00448075909331
0.0	54.0	54.0	1.0
13.0	0.0	13.0	0.0
1224.0	5.0	1229.0	0.00406834825061
2019.0	0.0	2019.0	0.0
192.0	0.0	192.0	0.0
158.0	5.0	163.0	0.0306748466258
784.0	0.0	784.0	0.0
258.0	0.0	258.0	0.0
1896.0	0.0	1896.0	0.0
0.0	59.0	59.0	1.0
21.0	0.0	21.0	0.0
10.0	0.0	10.0	0.0
5.0	0.0	5.0	0.0
25.0	0.0	25.0	0.0
0.0	49.0	49.0	1.0
76.0	0.0	76.0	0.0
1658.0	0.0	1658.0	0.0
244.0	0.0	244.0	0.0
85.0	0.0	85.0	0.0
0.0	209.0	209.0	1.0
0.0	193.0	193.0	1.0
0.0	301.0	301.0	1.0
0.0	24.0	24.0	1.0
0.0	5.0	5.0	1.0
0.0	10.0	10.0	1.0
0.0	2226.0	2226.0	1.0
0.0	31.0	31.0	1.0
93.0	0.0	93.0	0.0
0.0	5.0	5.0	1.0
17.0	0.0	17.0	0.0
276344.0	22.0	276366.0	7.96045823292e-05
0.0	5.0	5.0	1.0
0.0	1280.0	1280.0	1.0
0.0	23.0	23.0	1.0
33.0	0.0	33.0	0.0
0.0	154.0	154.0	1.0
0.0	10.0	10.0	1.0
0.0	11.0	11.0	1.0
106.0	0.0	106.0	0.0
0.0	717.0	717.0	1.0
0.0	88.0	88.0	1.0
180.0	0.0	180.0	0.0
0.0	5.0	5.0	1.0
0.0	54.0	54.0	1.0
0.0	6.0	6.0	1.0
5207.0	0.0	5207.0	0.0
525.0	0.0	525.0	0.0
1129.0	0.0	1129.0	0.0
3212.0	0.0	3212.0	0.0
0.0	6.0	6.0	1.0
14.0	0.0	14.0	0.0
12.0	0.0	12.0	0.0
0.0	15.0	15.0	1.0
0.0	10.0	10.0	1.0
0.0	5.0	5.0	1.0
0.0	6.0	6.0	1.0
0.0	473.0	473.0	1.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
0.0	13.0	13.0	1.0
0.0	5901.0	5901.0	1.0
0.0	13.0	13.0	1.0
0.0	1473.0	1473.0	1.0
0.0	6.0	6.0	1.0
0.0	5.0	5.0	1.0
208.0	0.0	208.0	0.0
0.0	7086.0	7086.0	1.0
16.0	0.0	16.0	0.0
63.0	0.0	63.0	0.0
0.0	42.0	42.0	1.0
5.0	0.0	5.0	0.0
97.0	0.0	97.0	0.0
5.0	0.0	5.0	0.0
0.0	10.0	10.0	1.0
15113.0	4710600.0	4725713.0	0.996801964063
164493.0	0.0	164493.0	0.0
0.0	5.0	5.0	1.0
27.0	0.0	27.0	0.0
6.0	0.0	6.0	0.0
202.0	102214.0	102416.0	0.998027651929
0.0	5.0	5.0	1.0
0.0	21.0	21.0	1.0
5.0	0.0	5.0	0.0
24.0	0.0	24.0	0.0
0.0	793.0	793.0	1.0
0.0	10.0	10.0	1.0
0.0	15.0	15.0	1.0
0.0	430.0	430.0	1.0
58560.0	29.0	58589.0	0.000494973459182
22.0	0.0	22.0	0.0
78.0	0.0	78.0	0.0
16.0	0.0	16.0	0.0
0.0	19.0	19.0	1.0
0.0	22042.0	22042.0	1.0
2052.0	0.0	2052.0	0.0
10.0	0.0	10.0	0.0
271.0	0.0	271.0	0.0
5.0	0.0	5.0	0.0
42756.0	5.0	42761.0	0.000116928977339
0.0	21.0	21.0	1.0
10934.0	223.0	11157.0	0.019987451824
0.0	619.0	619.0	1.0
5.0	0.0	5.0	0.0
0.0	10.0	10.0	1.0
0.0	56.0	56.0	1.0
0.0	17.0	17.0	1.0
0.0	5.0	5.0	1.0
0.0	145.0	145.0	1.0
0.0	21509.0	21509.0	1.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
0.0	10.0	10.0	1.0
0.0	5963.0	5963.0	1.0
0.0	5.0	5.0	1.0
0.0	70.0	70.0	1.0
0.0	5.0	5.0	1.0
0.0	50.0	50.0	1.0
0.0	496.0	496.0	1.0
0.0	15.0	15.0	1.0
0.0	17.0	17.0	1.0
0.0	284.0	284.0	1.0
5.0	0.0	5.0	0.0
0.0	40824.0	40824.0	1.0
0.0	17177.0	17177.0	1.0
0.0	16.0	16.0	1.0
0.0	177.0	177.0	1.0
10.0	0.0	10.0	0.0
5.0	0.0	5.0	0.0
73.0	241515.0	241588.0	0.999697832674
13.0	29259.0	29272.0	0.999555889587
0.0	6.0	6.0	1.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	5767.0	5767.0	1.0
0.0	52.0	52.0	1.0
0.0	19407.0	19407.0	1.0
0.0	185.0	185.0	1.0
0.0	5.0	5.0	1.0
0.0	21.0	21.0	1.0
0.0	710.0	710.0	1.0
0.0	5.0	5.0	1.0
0.0	3510.0	3510.0	1.0
0.0	14.0	14.0	1.0
0.0	43.0	43.0	1.0
11.0	0.0	11.0	0.0
0.0	307.0	307.0	1.0
5.0	21042.0	21047.0	0.999762436452
5.0	0.0	5.0	0.0
145.0	0.0	145.0	0.0
106.0	434345.0	434451.0	0.999756013912
0.0	235.0	235.0	1.0
0.0	4366.0	4366.0	1.0
0.0	5.0	5.0	1.0
0.0	7337.0	7337.0	1.0
0.0	29.0	29.0	1.0
5.0	0.0	5.0	0.0
0.0	781.0	781.0	1.0
0.0	11.0	11.0	1.0
0.0	5.0	5.0	1.0
6.0	0.0	6.0	0.0
114.0	0.0	114.0	0.0
76.0	0.0	76.0	0.0
227.0	0.0	227.0	0.0
0.0	1926.0	1926.0	1.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
0.0	39.0	39.0	1.0
0.0	89643.0	89643.0	1.0
1419.0	0.0	1419.0	0.0
186.0	0.0	186.0	0.0
0.0	19570.0	19570.0	1.0
20.0	0.0	20.0	0.0
0.0	11.0	11.0	1.0
0.0	5.0	5.0	1.0
0.0	1141.0	1141.0	1.0
15.0	0.0	15.0	0.0
0.0	240.0	240.0	1.0
0.0	5787.0	5787.0	1.0
0.0	521.0	521.0	1.0
0.0	1982.0	1982.0	1.0
0.0	5.0	5.0	1.0
0.0	17.0	17.0	1.0
0.0	5.0	5.0	1.0
48.0	0.0	48.0	0.0
3024.0	5.0	3029.0	0.00165070980522
1494.0	35.0	1529.0	0.0228907782865
5.0	0.0	5.0	0.0
0.0	10.0	10.0	1.0
5.0	47844.0	47849.0	0.999895504608
551.0	0.0	551.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
0.0	5.0	5.0	1.0
0.0	5.0	5.0	1.0
0.0	407.0	407.0	1.0
571.0	0.0	571.0	0.0
0.0	403.0	403.0	1.0
0.0	800.0	800.0	1.0
667.0	0.0	667.0	0.0
0.0	195.0	195.0	1.0
36.0	0.0	36.0	0.0
0.0	717.0	717.0	1.0
0.0	137.0	137.0	1.0
0.0	15.0	15.0	1.0
0.0	12443.0	12443.0	1.0
0.0	175.0	175.0	1.0
6.0	0.0	6.0	0.0
75.0	0.0	75.0	0.0
6.0	265.0	271.0	0.977859778598
8.0	0.0	8.0	0.0
1499.0	0.0	1499.0	0.0
0.0	454.0	454.0	1.0
0.0	58.0	58.0	1.0
0.0	6.0	6.0	1.0
0.0	27.0	27.0	1.0
0.0	5.0	5.0	1.0
2024.0	0.0	2024.0	0.0
0.0	11.0	11.0	1.0
0.0	153.0	153.0	1.0
0.0	11.0	11.0	1.0
503.0	0.0	503.0	0.0
0.0	32643.0	32643.0	1.0
2405.0	0.0	2405.0	0.0
0.0	231.0	231.0	1.0
0.0	92.0	92.0	1.0
1209.0	1073777.0	1074986.0	0.99887533419
0.0	3276.0	3276.0	1.0
0.0	6027.0	6027.0	1.0
5.0	0.0	5.0	0.0
0.0	45.0	45.0	1.0
31726.0	46.0	31772.0	0.00144781568677
0.0	541.0	541.0	1.0
0.0	10.0	10.0	1.0
0.0	95.0	95.0	1.0
0.0	33.0	33.0	1.0
0.0	5.0	5.0	1.0
0.0	649.0	649.0	1.0
30.0	0.0	30.0	0.0
5.0	0.0	5.0	0.0
0.0	12.0	12.0	1.0
0.0	22.0	22.0	1.0
6.0	0.0	6.0	0.0
51.0	0.0	51.0	0.0
0.0	5.0	5.0	1.0
0.0	234.0	234.0	1.0
10.0	0.0	10.0	0.0
0.0	93.0	93.0	1.0
145.0	0.0	145.0	0.0
19.0	0.0	19.0	0.0
17.0	0.0	17.0	0.0
128.0	0.0	128.0	0.0
0.0	15.0	15.0	1.0
160.0	0.0	160.0	0.0
0.0	6.0	6.0	1.0
29.0	0.0	29.0	0.0
0.0	2209.0	2209.0	1.0
5.0	0.0	5.0	0.0
515.0	0.0	515.0	0.0
6.0	0.0	6.0	0.0
15.0	0.0	15.0	0.0
10.0	0.0	10.0	0.0
12.0	0.0	12.0	0.0
0.0	35.0	35.0	1.0
2231.0	0.0	2231.0	0.0
5.0	0.0	5.0	0.0
0.0	33.0	33.0	1.0
19.0	0.0	19.0	0.0
0.0	10.0	10.0	1.0
5.0	628.0	633.0	0.992101105845
10.0	0.0	10.0	0.0
5.0	0.0	5.0	0.0
94.0	0.0	94.0	0.0
0.0	173.0	173.0	1.0
1130.0	0.0	1130.0	0.0
3700.0	177799.0	181499.0	0.97961421275
5.0	0.0	5.0	0.0
65.0	0.0	65.0	0.0
15.0	10373.0	10388.0	0.998556026184
0.0	5.0	5.0	1.0
0.0	36.0	36.0	1.0
0.0	24.0	24.0	1.0
0.0	11.0	11.0	1.0
0.0	792.0	792.0	1.0
5.0	0.0	5.0	0.0
0.0	16.0	16.0	1.0
5.0	32656.0	32661.0	0.999846912219
0.0	15.0	15.0	1.0
0.0	57.0	57.0	1.0
0.0	1301.0	1301.0	1.0
371.0	0.0	371.0	0.0
11.0	0.0	11.0	0.0
145505.0	253.0	145758.0	0.00173575378367
18.0	0.0	18.0	0.0
10.0	0.0	10.0	0.0
101.0	0.0	101.0	0.0
71.0	0.0	71.0	0.0
15.0	0.0	15.0	0.0
5.0	0.0	5.0	0.0
0.0	150.0	150.0	1.0
168.0	0.0	168.0	0.0
5.0	0.0	5.0	0.0
1836.0	0.0	1836.0	0.0
22.0	0.0	22.0	0.0
5289.0	0.0	5289.0	0.0
36.0	0.0	36.0	0.0
5.0	0.0	5.0	0.0
3794.0	0.0	3794.0	0.0
59988.0	0.0	59988.0	0.0
16.0	0.0	16.0	0.0
1273.0	0.0	1273.0	0.0
20596.0	0.0	20596.0	0.0
12052.0	0.0	12052.0	0.0
880.0	0.0	880.0	0.0
0.0	1307.0	1307.0	1.0
10.0	0.0	10.0	0.0
1572.0	0.0	1572.0	0.0
15.0	0.0	15.0	0.0
15387.0	0.0	15387.0	0.0
475.0	0.0	475.0	0.0
941.0	0.0	941.0	0.0
980.0	0.0	980.0	0.0
1047.0	0.0	1047.0	0.0
6.0	0.0	6.0	0.0
138.0	0.0	138.0	0.0
88.0	0.0	88.0	0.0
1227.0	0.0	1227.0	0.0
8646.0	0.0	8646.0	0.0
11366.0	0.0	11366.0	0.0
984.0	0.0	984.0	0.0
47.0	0.0	47.0	0.0
1562.0	0.0	1562.0	0.0
5.0	0.0	5.0	0.0
0.0	53.0	53.0	1.0
0.0	108.0	108.0	1.0
0.0	14405.0	14405.0	1.0
413343.0	178.0	413521.0	0.000430449723231
10.0	0.0	10.0	0.0
12790.0	0.0	12790.0	0.0
2029.0	0.0	2029.0	0.0
4685.0	0.0	4685.0	0.0
65.0	0.0	65.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
30.0	0.0	30.0	0.0
145.0	0.0	145.0	0.0
5.0	0.0	5.0	0.0
148.0	0.0	148.0	0.0
5.0	0.0	5.0	0.0
20.0	0.0	20.0	0.0
163.0	0.0	163.0	0.0
9754.0	0.0	9754.0	0.0
276.0	0.0	276.0	0.0
17.0	0.0	17.0	0.0
16.0	0.0	16.0	0.0
6474.0	0.0	6474.0	0.0
284.0	0.0	284.0	0.0
13.0	0.0	13.0	0.0
5.0	0.0	5.0	0.0
45297.0	0.0	45297.0	0.0
149627.0	0.0	149627.0	0.0
5.0	0.0	5.0	0.0
130.0	0.0	130.0	0.0
136.0	0.0	136.0	0.0
0.0	3797.0	3797.0	1.0
28.0	0.0	28.0	0.0
21877.0	0.0	21877.0	0.0
18.0	0.0	18.0	0.0
0.0	1868.0	1868.0	1.0
5.0	0.0	5.0	0.0
6.0	0.0	6.0	0.0
0.0	518.0	518.0	1.0
5.0	0.0	5.0	0.0
422.0	0.0	422.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
33.0	0.0	33.0	0.0
250.0	0.0	250.0	0.0
5.0	0.0	5.0	0.0
300.0	0.0	300.0	0.0
0.0	5.0	5.0	1.0
176.0	0.0	176.0	0.0
31.0	0.0	31.0	0.0
1845.0	0.0	1845.0	0.0
21.0	0.0	21.0	0.0
6.0	0.0	6.0	0.0
64951.0	31.0	64982.0	0.000477055184513
5.0	0.0	5.0	0.0
76.0	0.0	76.0	0.0
12.0	0.0	12.0	0.0
1917.0	0.0	1917.0	0.0
1784.0	10.0	1794.0	0.00557413600892
6.0	0.0	6.0	0.0
3565.0	0.0	3565.0	0.0
12615.0	0.0	12615.0	0.0
52.0	0.0	52.0	0.0
12.0	0.0	12.0	0.0
6.0	74239.0	74245.0	0.999919186477
307.0	0.0	307.0	0.0
55.0	0.0	55.0	0.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
33.0	0.0	33.0	0.0
96.0	0.0	96.0	0.0
0.0	6.0	6.0	1.0
0.0	196.0	196.0	1.0
457.0	0.0	457.0	0.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
0.0	18.0	18.0	1.0
0.0	1368.0	1368.0	1.0
5259.0	0.0	5259.0	0.0
0.0	873.0	873.0	1.0
7.0	0.0	7.0	0.0
28.0	0.0	28.0	0.0
28.0	0.0	28.0	0.0
7693.0	0.0	7693.0	0.0
3120.0	0.0	3120.0	0.0
5956.0	0.0	5956.0	0.0
8092.0	0.0	8092.0	0.0
54147.0	0.0	54147.0	0.0
5.0	0.0	5.0	0.0
9953.0	0.0	9953.0	0.0
11.0	0.0	11.0	0.0
705.0	0.0	705.0	0.0
423.0	374113.0	374536.0	0.998870602559
272.0	0.0	272.0	0.0
240.0	5910.0	6150.0	0.960975609756
28.0	0.0	28.0	0.0
224.0	19783.0	20007.0	0.988803918628
0.0	27.0	27.0	1.0
0.0	17.0	17.0	1.0
7.0	0.0	7.0	0.0
0.0	10.0	10.0	1.0
10.0	0.0	10.0	0.0
12.0	0.0	12.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
19.0	0.0	19.0	0.0
290.0	0.0	290.0	0.0
5.0	0.0	5.0	0.0
543.0	0.0	543.0	0.0
10.0	0.0	10.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
90.0	0.0	90.0	0.0
72.0	0.0	72.0	0.0
0.0	5.0	5.0	1.0
10.0	0.0	10.0	0.0
148.0	0.0	148.0	0.0
6.0	0.0	6.0	0.0
0.0	10.0	10.0	1.0
5.0	0.0	5.0	0.0
0.0	10.0	10.0	1.0
5.0	0.0	5.0	0.0
216.0	103484.0	103700.0	0.997917068467
5.0	0.0	5.0	0.0
0.0	5.0	5.0	1.0
5772.0	0.0	5772.0	0.0
17.0	0.0	17.0	0.0
2181.0	0.0	2181.0	0.0
0.0	3367.0	3367.0	1.0
42.0	0.0	42.0	0.0
5.0	0.0	5.0	0.0
0.0	42.0	42.0	1.0
305042.0	896.0	305938.0	0.00292869797148
4859.0	0.0	4859.0	0.0
5.0	0.0	5.0	0.0
73.0	0.0	73.0	0.0
204.0	0.0	204.0	0.0
15.0	0.0	15.0	0.0
197.0	0.0	197.0	0.0
0.0	46.0	46.0	1.0
40.0	0.0	40.0	0.0
45.0	0.0	45.0	0.0
0.0	938.0	938.0	1.0
0.0	1446.0	1446.0	1.0
11.0	46153.0	46164.0	0.999761719088
0.0	88.0	88.0	1.0
0.0	205.0	205.0	1.0
109.0	41617.0	41726.0	0.997387719887
0.0	1497.0	1497.0	1.0
0.0	157.0	157.0	1.0
0.0	94.0	94.0	1.0
0.0	63.0	63.0	1.0
261.0	0.0	261.0	0.0
0.0	651.0	651.0	1.0
0.0	28229.0	28229.0	1.0
0.0	329.0	329.0	1.0
0.0	31.0	31.0	1.0
12.0	0.0	12.0	0.0
106.0	0.0	106.0	0.0
0.0	97.0	97.0	1.0
35.0	0.0	35.0	0.0
5.0	0.0	5.0	0.0
15.0	0.0	15.0	0.0
0.0	543.0	543.0	1.0
11.0	0.0	11.0	0.0
11.0	0.0	11.0	0.0
0.0	298.0	298.0	1.0
10.0	0.0	10.0	0.0
24.0	0.0	24.0	0.0
10.0	0.0	10.0	0.0
16.0	0.0	16.0	0.0
5.0	0.0	5.0	0.0
15.0	0.0	15.0	0.0
0.0	1560.0	1560.0	1.0
5.0	0.0	5.0	0.0
0.0	343.0	343.0	1.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
5.0	0.0	5.0	0.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
0.0	207.0	207.0	1.0
0.0	6.0	6.0	1.0
17.0	0.0	17.0	0.0
0.0	121.0	121.0	1.0
0.0	50.0	50.0	1.0
0.0	3107.0	3107.0	1.0
0.0	10696.0	10696.0	1.0
5.0	341058.0	341063.0	0.999985339952
0.0	538.0	538.0	1.0
0.0	42.0	42.0	1.0
29.0	14243.0	14272.0	0.997968049327
0.0	6.0	6.0	1.0
134.0	0.0	134.0	0.0
24.0	0.0	24.0	0.0
0.0	5.0	5.0	1.0
729375.0	363.0	729738.0	0.000497438806805
1587.0	0.0	1587.0	0.0
4072.0	0.0	4072.0	0.0
122.0	0.0	122.0	0.0
638.0	0.0	638.0	0.0
557.0	0.0	557.0	0.0
7.0	0.0	7.0	0.0
28.0	0.0	28.0	0.0
109.0	0.0	109.0	0.0
0.0	15.0	15.0	1.0
5.0	0.0	5.0	0.0
6.0	0.0	6.0	0.0
16151.0	0.0	16151.0	0.0
38.0	0.0	38.0	0.0
0.0	6.0	6.0	1.0
0.0	5.0	5.0	1.0
5.0	0.0	5.0	0.0
0.0	260.0	260.0	1.0
25.0	0.0	25.0	0.0
15.0	0.0	15.0	0.0
101.0	0.0	101.0	0.0
80.0	0.0	80.0	0.0
18780.0	898879.0	917659.0	0.979534881694
6.0	0.0	6.0	0.0
0.0	5.0	5.0	1.0
0.0	17.0	17.0	1.0
63.0	0.0	63.0	0.0
0.0	10.0	10.0	1.0
0.0	6.0	6.0	1.0
6060.0	29.0	6089.0	0.00476268681228
216.0	0.0	216.0	0.0
848.0	0.0	848.0	0.0
0.0	49.0	49.0	1.0
0.0	5.0	5.0	1.0
0.0	396.0	396.0	1.0
243.0	29141.0	29384.0	0.991730193302
0.0	18.0	18.0	1.0
5.0	0.0	5.0	0.0
0.0	5.0	5.0	1.0
27.0	0.0	27.0	0.0
0.0	70.0	70.0	1.0
11.0	12311.0	12322.0	0.999107287778
15.0	0.0	15.0	0.0
44.0	5698.0	5742.0	0.992337164751
11.0	0.0	11.0	0.0
0.0	5.0	5.0	1.0
164.0	0.0	164.0	0.0
5.0	0.0	5.0	0.0
123.0	0.0	123.0	0.0
16728.0	0.0	16728.0	0.0
18.0	980.0	998.0	0.981963927856
0.0	24.0	24.0	1.0
20.0	0.0	20.0	0.0
